"Banks_Participated","Highest_Rate","Lowest_Rate","Weighted_Average_Rate","Market_Day"
"9","27.2581","27.2574","27.2576","06/19/2018"
"9","27.2575","27.2566","27.2571","06/18/2018"
"9","27.2569","27.2561","27.2565","06/14/2018"
"9","27.2565","27.2556","27.2561","06/13/2018"
"9","27.2559","27.2551","27.2555","06/12/2018"
"9","27.2554","27.2545","27.2549","06/11/2018"
"9","27.2548","27.2539","27.2544","06/08/2018"
"9","27.2543","27.2534","27.2538","06/07/2018"
"9","27.2535","27.2526","27.2531","06/06/2018"
"9","27.2527","27.2518","27.2523","06/05/2018"
"9","27.2521","27.2512","27.2516","06/01/2018"
"9","27.2515","27.2506","27.2511","05/31/2018"
"9","27.2513","27.2504","27.2508","05/30/2018"
"9","27.2509","27.2401","27.2505","05/29/2018"
"9","27.2507","27.2498","27.2503","05/25/2018"
"9","27.2505","27.2496","27.2501","05/24/2018"
"9","27.2502","27.2493","27.2497","05/23/2018"
"9","27.2499","27.2491","27.2495","05/22/2018"
"9","27.2496","27.2487","27.2492","05/21/2018"
"9","27.2494","27.2485","27.2489","05/18/2018"
"9","27.2491","27.2482","27.2486","05/17/2018"
"9","27.2488","27.2479","27.2484","05/16/2018"
"9","27.2485","27.2476","27.2481","05/15/2018"
"9","27.2483","27.2474","27.2478","05/14/2018"
"9","27.2479","27.2471","27.2475","05/11/2018"
"9","27.2477","27.2468","27.2473","05/10/2018"
"9","27.2474","27.2465","27.2469","05/09/2018"
"9","27.2455","27.2446","27.2451","04/27/2018"
"9","27.2453","27.2444","27.2448","04/26/2018"
"9","27.2451","27.2442","27.2446","04/25/2018"
"9","27.2447","27.2438","27.2443","04/24/2018"
"9","27.2445","27.2436","27.2441","04/23/2018"
"9","27.2442","27.2433","27.2437","04/20/2018"
"9","27.2439","27.2431","27.2435","04/19/2018"
"9","27.2436","27.2427","27.2432","04/18/2018"
"9","27.2434","27.2425","27.2429","04/17/2018"
"9","27.2431","27.2422","27.2426","04/16/2018"
"9","27.2428","27.2419","27.2424","04/13/2018"
"9","27.2425","27.2416","27.2421","04/12/2018"
"9","27.2421","27.2412","27.2416","04/10/2018"
"9","27.2415","27.2406","27.2411","04/05/2018"
"9","27.2412","27.2403","27.2407","04/04/2018"
"9","27.2409","27.2401","27.2405","04/03/2018"
"9","27.2406","27.2397","27.2402","04/02/2018"
"9","27.2404","27.2395","27.2399","03/30/2018"
"9","27.2398","27.2389","27.2394","03/29/2018"
"9","27.2392","27.2384","27.2388","03/28/2018"
"9","27.2387","27.2378","27.2383","03/27/2018"
"9","27.2372","27.2362","27.2367","03/22/2018"
"9","27.2316","27.2307","27.2312","03/08/2018"
"9","27.2312","27.2303","27.2307","03/07/2018"
"9","27.2305","27.2296","27.2301","03/06/2018"
"9","27.2294","27.2285","27.2289","03/01/2018"
"9","27.2248","27.2239","27.2244","02/07/2018"
"9","27.2242","27.2235","27.2239","02/05/2018"
"9","27.2241","27.2232","27.2236","02/02/2018"
"9","27.2237","27.2228","27.2233","02/01/2018"
"9","27.2234","27.2225","27.2229","01/31/2018"
"9","27.2226","27.2217","27.2222","01/30/2018"
"9","27.2203","27.2194","27.2198","01/25/2018"
"9","27.2194","27.2185","27.2189","01/24/2018"
"9","27.2185","27.2177","27.2181","01/23/2018"
"9","27.2177","27.2167","27.2173","01/22/2018"
"9","27.2169","27.2161","27.2165","01/18/2018"
"9","27.2162","27.2153","27.2157","01/17/2018"
"9","27.2154","27.2145","27.2149","01/16/2018"
"9","27.2096","27.2087","27.2092","01/05/2018"
"9","27.2079","27.2071","27.2075","01/03/2018"
"9","27.2072","27.2063","27.2067","01/02/2018"
"9","27.2064","27.2055","27.2059","01/01/2018"
"9","27.1989","27.1981","27.1985","12/25/2017"
"9","27.1974","27.1965","27.1965","12/22/2017"
"9","27.1957","27.1948","27.1953","12/21/2017"
"9","27.1942","27.1933","27.1937","12/20/2017"
"9","27.1925","27.1916","27.1921","12/19/2017"
"9","27.1875","27.1866","27.1871","12/14/2017"
"9","27.1859","27.1851","27.1855","12/13/2017"
"9","27.1842","27.1835","27.1839","12/12/2017"
"9","27.1826","27.1817","27.1822","12/11/2017"
"9","27.1811","27.1802","27.1806","12/08/2017"
"9","27.1792","27.1785","27.1789","12/07/2017"
"9","27.1775","27.1768","27.1773","12/06/2017"
"9","27.1762","27.1753","27.1757","12/05/2017"
"9","27.1745","27.1736","27.1741","12/04/2017"
"9","27.1662","27.1653","27.1657","11/29/2017"
"9","27.1594","27.1585","27.1589","11/28/2017"
"9","27.1525","27.1516","27.1521","11/27/2017"
"9","27.1322","27.1313","27.1317","11/22/2017"
"9","27.1186","27.1177","27.1182","11/20/2017"
"9","27.1254","27.1245","27.1249","11/21/2017"
"9","27.1051","27.1042","27.1046","11/16/2017"
"9","27.0983","27.0974","27.0978","11/15/2017"
"9","27.0915","27.0906","27.0911","11/14/2017"
"9","27.0847","27.0838","27.0843","11/13/2017"
"9","27.0779","27.0771","27.0775","11/10/2017"
"9","27.0713","27.0704","27.0708","11/09/2017"
"9","27.0644","27.0635","27.0639","11/08/2017"
"9","27.0509","27.0501","27.0505","11/06/2017"
"9","27.0306","27.0297","27.0302","11/01/2017"
"9","27.0238","27.0229","27.0234","10/31/2017"
"9","26.0053","26.0044","26.0048","10/26/2017"
"9","26.9991","26.9982","26.9986","10/25/2017"
"9","26.9804","26.9795","26.9799","10/20/2017"
"9","26.9681","26.9672","26.9676","10/18/2017"
"9","26.9618","26.9609","26.9614","10/17/2017"
"9","26.9433","26.9424","26.9428","10/12/2017"
"9","23.9369","23.9361","23.9365","10/11/2017"
"9","23.4182","23.4173","23.4177","10/09/2017"
"9","23.4127","23.4118","23.4123","10/06/2017"
"9","23.4074","23.4065","23.4069","10/05/2017"
"9","23.4019","23.4011","23.4015","10/04/2017"
"9","23.3966","23.3957","23.3962","10/03/2017"
"9","23.3913","23.3904","23.3908","10/02/2017"
"9","23.3809","23.3801","23.3805","09/28/2017"
"9","23.3712","23.3703","23.3707","09/25/2017"
"9","23.3663","23.3654","23.3658","09/22/2017"
"9","23.3614","23.3605","23.3609","09/21/2017"
"9","23.3515","23.3506","23.3511","09/19/2017"
"9","23.3415","23.3408","23.3413","09/15/2017"
"9","23.3319","23.3311","23.3315","09/13/2017"
"9","23.3124","23.3115","23.3119","09/06/2017"
"9","23.3075","23.3066","23.3071","09/05/2017"
"9","23.3025","23.3016","23.3021","09/04/2017"
"9","23.2976","23.2967","23.2972","08/31/2017"
"9","23.2933","23.2924","23.2928","08/30/2017"
"9","23.2755","23.2746","23.2751","08/24/2017"
"9","23.2711","23.2702","23.2706","08/23/2017"
"9","23.2666","23.2657","23.2662","08/22/2017"
"9","23.2623","23.2614","23.2618","08/21/2017"
"9","23.2578","23.2569","23.2574","08/18/2017"
"9","23.2534","23.2525","23.2529","08/17/2017"
"9","23.2489","23.2481","23.2485","08/16/2017"
"9","23.2445","23.2436","23.2441","08/15/2017"
"9","23.2402","23.2393","23.2397","08/14/2017"
"9","23.2314","23.2305","23.2309","08/10/2017"
"9","23.2269","23.2261","23.2265","08/09/2017"
"9","23.2221","23.2216","23.2221","08/08/2017"
"9","23.2182","23.2173","23.2177","08/07/2017"
"9","23.2136","23.2127","23.2132","08/04/2017"
"9","23.2048","23.2039","23.2044","08/02/2017"
"9","23.1961","23.1952","23.1956","07/31/2017"
"9","23.1918","23.1906","23.1914","07/28/2017"
"9","23.1835","23.1826","23.1831","07/27/2017"
"9","23.1835","23.1826","23.1831","07/26/2017"
"9","23.1625","23.1617","23.1622","07/19/2017"
"9","23.1544","23.1535","23.1539","07/17/2017"
"9","23.1502","23.1493","23.1497","07/14/2017"
"9","23.1461","23.1452","23.1456","07/13/2017"
"9","23.1418","23.1409","23.1414","07/12/2017"
"9","23.1376","23.1367","23.1372","07/11/2017"
"9","23.1335","23.1326","23.1331","07/10/2017"
"9","23.1085","23.1076","23.1081","06/30/2017"
"9","23.1025","23.1016","23.1021","06/29/2017"
"9","23.0905","23.0895","23.0901","06/27/2017"
"9","23.0845","23.0836","23.0841","06/26/2017"
"9","23.0785","23.0776","23.0781","06/23/2017"
"9","23.0725","23.0716","23.0721","06/22/2017"
"9","23.0665","23.0656","23.0661","06/21/2017"
"9","23.0545","23.0536","23.0541","06/17/2017"
"9","23.0485","23.0476","23.0481","06/16/2017"
"9","23.0425","23.0416","23.0421","06/15/2017"
"9","23.0365","23.0356","23.0361","06/14/2017"
"9","23.0305","23.0296","23.0301","06/13/2017"
"9","23.0245","23.0236","23.0241","06/12/2017"
"9","23.0185","23.0176","23.0181","06/09/2017"
"9","23.0125","23.0116","23.0121","06/08/2017"
"9","23.0066","23.0057","23.0062","06/07/2017"
"9","23.0006","22.9997","23.0002","06/06/2017"
"9","22.9709","22.9701","22.9705","05/30/2017"
"9","22.9653","22.9644","22.9648","05/29/2017"
"9","22.9537","22.9528","22.9533","05/25/2017"
"9","22.9481","22.9472","22.9476","05/24/2017"
"9","22.9423","22.9414","22.9418","05/23/2017"
"9","22.9365","22.9356","22.9361","05/22/2017"
"9","22.9308","22.9299","22.9304","05/19/2017"
"9","22.9194","22.9185","22.9189","05/17/2017"
"9","22.9136","22.9127","22.9132","05/16/2017"
"9","22.9079","22.9071","22.9075","05/15/2017"
"9","22.9022","22.9013","22.9017","05/12/2017"
"9","22.8962","22.8955","22.8959","05/11/2017"
"9","22.8907","22.8898","22.8903","05/10/2017"
"9","22.8851","22.8842","22.8846","05/09/2017"
"9","22.8793","22.8784","22.8788","05/08/2017"
"9","22.8622","22.8613","22.8617","05/02/2017"
"9","22.8565","22.8556","22.8561","04/28/2017"
"9","22.8509","22.8501","22.8505","04/27/2017"
"9","22.8455","22.8446","22.8451","04/26/2017"
"9","22.8399","22.8391","22.8395","04/25/2017"
"9","22.8345","22.8336","22.8341","04/24/2017"
"9","22.7744","22.7735","22.7735","04/06/2017"
"9","22.7688","22.7679","22.7684","04/05/2017"
"9","22.7579","22.7571","22.7575","04/04/2017"
"9","22.7579","22.7571","22.7575","04/03/2017"
"9","22.7415","22.7406","22.7411","03/29/2017"
"9","22.7361","22.7352","22.7356","03/28/2017"
"9","22.7306","22.7297","22.7302","03/27/2017"
"9","22.7252","22.7243","22.7247","03/24/2017"
"9","22.7197","22.7188","22.7193","03/23/2017"
"9","22.7088","22.7079","22.7084","03/21/2017"
"9","22.6978","22.6969","22.6974","03/20/2017"
"9","22.6978","22.6969","22.6974","03/17/2017"
"9","22.6924","22.6915","22.6919","03/16/2017"
"9","22.6871","22.6862","22.6866","03/15/2017"
"9","22.6762","22.6753","22.6757","03/13/2017"
"9","22.6707","22.6698","22.6703","03/10/2017"
"9","22.6489","22.6481","22.6485","03/06/2017"
"9","22.6435","22.6426","22.6431","03/03/2017"
"9","22.6381","22.6373","22.6377","03/01/2017"
"9","22.6326","22.6317","22.6322","02/28/2017"
"9","22.6275","22.6266","22.6271","02/27/2017"
"9","22.6223","22.6214","22.6218","02/24/2017"
"9","22.6171","22.6162","22.6166","02/23/2017"
"9","22.6118","22.6109","22.6114","02/22/2017"
"9","22.6066","22.6057","22.6062","02/21/2017"
"9","22.6015","22.6006","22.6011","02/20/2017"
"9","22.5963","22.5954","22.5958","02/17/2017"
"9","22.5911","22.5902","22.5906","02/16/2017"
"9","22.5858","22.5849","22.5854","02/15/2017"
"9","22.5806","22.5797","22.5802","02/14/2017"
"9","22.5755","22.5746","22.5751","02/13/2017"
"9","22.5703","22.5694","22.5698","02/10/2017"
"9","22.5651","22.5642","22.5646","02/09/2017"
"9","22.5599","22.5591","22.5595","02/08/2017"
"9","22.5547","22.5538","22.5543","02/07/2017"
"9","22.5495","22.5486","22.5491","02/06/2017"
"9","22.5497","22.5488","22.5493","02/03/2017"
"9","22.5392","22.5383","22.5387","02/02/2017"
"9","22.5339","22.5331","22.5335","02/01/2017"
"9","22.5288","22.5279","22.5284","01/31/2017"
"9","22.5232","22.5223","22.5227","01/30/2017"
"9","22.5175","22.5166","22.5171","01/27/2017"
"9","22.5119","22.5111","22.5115","01/26/2017"
"9","22.5063","22.5054","22.5058","01/25/2017"
"9","22.5006","22.4997","22.5002","01/24/2017"
"9","22.4951","22.4942","22.4946","01/23/2017"
"9","22.4837","22.4828","22.4833","01/18/2017"
"9","22.4725","22.4716","22.4721","01/16/2017"
"9","22.4669","22.4661","22.4665","01/13/2017"
"9","22.4614","22.4605","22.4609","01/12/2017"
"9","22.4557","22.4548","22.4553","01/11/2017"
"9","22.4445","22.4436","22.4441","01/09/2017"
"9","22.4388","22.4379","22.4384","01/06/2017"
"9","22.4333","22.4324","22.4328","01/05/2017"
"9","22.4276","22.4267","22.4272","01/04/2017"
"9","22.4222","22.4213","22.4217","01/03/2017"
"9","22.4108","22.4099","22.4104","12/30/2016"
"9","22.4045","22.4036","22.4041","12/29/2016"
"9","22.3982","22.3975","22.3979","12/28/2016"
"9","22.3921","22.3912","22.3916","12/27/2016"
"9","22.3857","22.3848","22.3853","12/26/2016"
"9","22.3795","22.3786","22.3791","12/23/2016"
"9","22.3733","22.3724","22.3728","12/22/2016"
"9","22.3669","22.3661","22.3665","12/21/2016"
"9","22.3607","22.3598","22.3603","12/20/2016"
"9","22.3545","22.3536","22.3536","12/19/2016"
"9","22.3356","22.3347","22.3352","12/15/2016"
"9","22.3356","22.3347","22.3352","12/14/2016"
"9","22.3295","22.3286","22.3291","12/13/2016"
"9","22.3232","22.3223","22.3227","12/12/2016"
"9","22.3045","22.3036","22.3041","12/07/2016"
"9","22.2983","22.2974","22.2978","12/06/2016"
"9","22.2919","22.2911","22.2915","12/05/2016"
